F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,T1
1,32.940589904785156,1.5890498161315918,2,8,4,1.3754544258117676,1,1,6,0,2,0,5,0
0,66.17854309082031,8.850940704345703,2,1,1,7.489487648010254,1,1,2,0,2,0,20,1
1,15.41046142578125,9.485905647277832,2,6,4,1.4659781455993652,0,0,0,1,2,139,43,0
0,47.25471496582031,2.318179130554199,2,1,4,0.8365799188613892,0,1,11,0,2,318,237,0
0,27.747013092041016,3.1211488246917725,2,8,4,1.601799488067627,1,1,7,0,2,0,3835,1
0,69.45173645019531,13.650395393371582,2,1,1,0.0,1,0,0,1,2,124,43,1
1,46.62916564941406,2.890078067779541,2,4,9,2.834714889526367,0,1,8,0,2,175,1330,0
1,29.000520706176758,3.006483793258667,1,8,8,1.1921297311782837,1,0,0,1,2,359,923,0
1,22.448713302612305,4.018406391143799,2,6,4,0.25794410705566406,1,0,0,0,2,35,23483,1
1,56.14766311645508,1.1960371732711792,2,1,1,0.0,1,0,0,0,2,0,5341,0
1,23.74289321899414,0.27219703793525696,1,8,4,2.3047127723693848,1,1,5,1,2,127,1692,1
1,22.927122116088867,3.7770352363586426,2,14,4,0.9968291521072388,1,1,7,0,2,298,45,1
1,51.28779220581055,14.016721725463867,2,9,5,15.513449668884277,1,1,17,0,2,0,6072,1
0,22.93647003173828,1.1590698957443237,2,10,1,0.0,0,0,0,0,3,0,779,0
1,26.03256607055664,0.5337154865264893,1,13,8,8.843505859375,1,1,3,1,2,499,126,1
1,19.541202545166016,1.456859827041626,1,8,4,0.48043888807296753,0,0,0,1,2,75,92,0
1,54.56974792480469,9.99507999420166,2,10,9,19.312488555908203,1,1,13,1,2,0,104,1
1,24.509990692138672,0.5877565741539001,2,4,5,0.8027759194374084,0,0,0,1,1,240,127,0
1,44.97356414794922,0.23170344531536102,2,5,1,0.0,1,0,3,0,2,113,1246,0
0,19.03291893005371,0.3173752725124359,1,9,4,0.8987957239151001,0,0,0,0,2,157,30,1
1,18.885007858276367,1.5426290035247803,1,8,4,0.23298458755016327,0,0,0,0,2,128,1438,0
1,20.80716896057129,0.9867038130760193,2,4,4,1.5626822710037231,1,1,3,1,2,290,133,1
0,29.223011016845703,3.287545919418335,1,8,8,2.9884824752807617,1,0,0,0,2,157,504,0
0,17.86783790588379,0.6385526657104492,2,8,4,0.723905622959137,0,1,5,0,2,242,218,0
1,21.87308120727539,1.5684889554977417,1,4,9,0.2763518989086151,0,0,0,0,2,109,84,0
1,20.45802116394043,0.732005774974823,1,8,4,0.2661445736885071,0,0,0,0,2,139,42,0
1,22.7890682220459,8.450286865234375,2,6,4,1.9750620126724243,1,1,2,1,2,105,814,1
1,29.904390335083008,12.863251686096191,2,6,4,0.33070167899131775,1,1,9,1,2,60,42,1
1,22.860004425048828,9.885857582092285,1,8,8,0.24220900237560272,1,1,10,0,2,179,327,1
0,38.078857421875,1.129976511001587,2,8,4,0.2814609408378601,0,0,0,1,2,102,26,0
1,37.96400451660156,14.004884719848633,2,3,5,11.587186813354492,1,1,9,1,2,167,292,1
1,36.7938117980957,12.732626914978027,2,7,4,15.269288063049316,1,1,17,1,2,193,69,1
1,28.74443244934082,0.1642577201128006,2,9,4,1.6083868741989136,0,0,0,0,2,256,418,1
0,18.199228286743164,1.0000145435333252,1,6,4,0.22848916053771973,1,1,2,0,2,182,367,0
1,24.322263717651367,3.3479766845703125,2,8,4,6.454951286315918,1,1,8,1,2,303,2297,1
0,23.55855941772461,1.0306986570358276,2,11,8,0.9889785051345825,1,1,3,0,2,214,201,1
1,30.259681701660156,4.732421875,2,14,4,3.315330743789673,1,0,0,1,2,362,1812,1
1,20.698257446289062,0.8796807527542114,2,7,4,1.2713994979858398,0,1,4,0,2,60,189,0
1,48.75046920776367,3.5135743618011475,2,6,8,2.778571367263794,1,0,0,0,2,291,980,0
1,34.874900817871094,2.262185573577881,2,7,4,0.35118091106414795,0,1,2,1,2,395,149,0
1,33.78875732421875,4.854706287384033,2,7,8,5.483399391174316,1,1,4,0,2,0,1015,1
0,40.35044860839844,13.74204158782959,1,9,8,13.834620475769043,1,1,9,0,2,57,3,1
1,28.282623291015625,1.7113838195800781,2,14,4,7.063258171081543,1,1,7,1,2,0,76,1
1,26.08156967163086,2.1059536933898926,2,9,4,1.4094246625900269,0,1,2,1,2,350,342,1
1,31.432992935180664,2.204784631729126,2,3,5,2.248800277709961,0,0,0,0,1,354,3,0
1,25.599273681640625,0.4200652241706848,1,2,4,1.1040059328079224,0,0,0,0,2,127,47,0
1,21.087709426879883,0.29869505763053894,2,11,4,1.1407967805862427,0,1,1,0,2,0,3329,0
1,24.038711547851562,0.10054337233304977,1,9,4,0.4200270175933838,0,0,0,0,2,441,107,0
1,22.029464721679688,1.504373550415039,2,3,8,4.017353534698486,1,0,0,1,2,943,55,1
1,35.44043731689453,2.153651475906372,2,14,5,12.801934242248535,1,1,7,1,2,0,2138,1
0,18.352663040161133,0.8196613788604736,2,6,4,0.5027356743812561,1,1,12,0,2,132,521,1
1,20.7803897857666,4.75285005569458,2,8,4,3.156848192214966,1,1,3,1,2,0,221,1
1,24.654186248779297,1.842103123664856,1,4,8,4.041703701019287,1,1,1,1,2,168,265,0
0,36.7003173828125,3.9780099391937256,2,3,8,0.6042056083679199,0,0,0,1,2,307,342,0
0,23.25640106201172,2.017369508743286,2,11,8,0.33582910895347595,0,0,0,0,2,0,334,0
0,28.989547729492188,1.3012052774429321,2,11,4,0.8579651713371277,1,1,6,0,2,112,6,1
1,26.667736053466797,10.587536811828613,2,8,8,1.7738970518112183,1,1,3,1,2,85,9,1
1,43.86943054199219,4.575407028198242,2,13,8,0.44712454080581665,1,1,11,1,2,0,550,1
1,32.736228942871094,2.776928186416626,2,13,8,0.25607988238334656,1,1,3,0,2,538,109,1
1,49.43600845336914,1.8025193214416504,2,1,1,0.0,0,1,2,0,2,81,127,0
1,37.387451171875,1.2983486652374268,2,2,4,0.6178009510040283,1,0,0,0,2,171,50,0
0,44.39933776855469,15.694538116455078,2,8,2,7.447878837585449,1,1,13,0,2,0,643,1
0,34.73724365234375,11.105475425720215,1,9,4,2.930718183517456,0,0,0,0,2,0,383,0
1,20.940082550048828,10.842669486999512,1,8,4,1.0071266889572144,0,0,0,0,2,125,4,0
1,52.19050598144531,23.329288482666016,2,14,8,0.6705287098884583,1,1,0,0,2,0,436,1
1,29.950244903564453,4.395141124725342,2,14,3,1.313109040260315,1,0,0,0,2,293,101,1
0,35.584991455078125,4.265672206878662,1,11,8,2.514356851577759,1,1,11,0,2,110,891,1
1,28.18161392211914,1.225394606590271,2,7,4,3.300197124481201,0,1,2,1,2,315,18,0
1,25.333759307861328,3.6848549842834473,2,8,5,1.6959807872772217,1,1,13,1,2,0,3628,1
0,40.4478874206543,0.0,1,1,1,0.0,0,0,0,0,2,82,37,0
1,31.351850509643555,2.2114241123199463,2,3,4,0.26025664806365967,0,0,0,0,2,203,6,0
1,22.38815689086914,1.2403532266616821,2,8,4,0.4158646762371063,0,0,0,1,1,58,52,0
0,46.330833435058594,0.30666282773017883,2,10,4,0.0,0,0,0,0,2,0,85,1
0,35.27613830566406,4.291653633117676,1,14,8,0.4135521948337555,1,0,0,0,2,323,3001,1
0,61.197288513183594,0.21662762761116028,2,11,3,0.0,1,1,2,0,2,0,294,1
1,36.53619384765625,7.205951690673828,2,8,4,0.7234644889831543,1,1,11,1,2,253,1993,1
1,21.76016616821289,11.9947509765625,2,1,1,1.1170271635055542,0,1,7,0,2,0,251,0
0,67.08576965332031,12.569546699523926,1,5,1,0.0,0,0,0,0,2,103,122,0
1,25.845169067382812,11.807870864868164,1,3,5,0.34311026334762573,0,0,0,1,2,179,12,0
1,25.881999969482422,0.5601200461387634,2,8,4,0.26368430256843567,0,0,0,0,2,169,14,0
0,26.412395477294922,9.890534400939941,2,11,4,0.6742957830429077,1,0,0,0,2,221,371,1
1,27.125062942504883,13.622525215148926,1,9,5,1.3101555109024048,1,1,9,1,2,42,263,1
1,32.1007194519043,4.679475784301758,2,8,4,2.623572587966919,1,1,9,1,2,115,323,1
1,24.40921401977539,3.0264415740966797,2,7,4,0.376167356967926,0,0,0,0,1,355,47,0
1,42.12782287597656,1.8023390769958496,2,4,4,17.125703811645508,1,1,8,1,2,440,4261,1
0,40.06770706176758,1.5138273239135742,2,3,5,0.5010655522346497,0,0,0,1,2,218,91,0
1,50.110958099365234,13.290093421936035,2,10,5,14.860038757324219,1,1,12,0,2,0,428,1
0,29.51040267944336,6.388434886932373,2,11,8,1.5466409921646118,1,1,6,0,2,0,65,1
1,34.359519958496094,3.8258438110351562,2,8,4,1.071030616760254,1,1,6,0,2,296,3208,1
1,26.386672973632812,0.9179468750953674,2,8,4,1.9754202365875244,1,1,2,1,2,0,1410,1
1,31.02292823791504,14.797948837280273,2,3,5,4.485167026519775,0,0,0,1,1,417,4473,0
1,33.31523895263672,0.6377306580543518,2,14,4,3.143925189971924,1,0,0,1,2,219,667,1
1,36.45423889160156,3.3715999126434326,2,3,8,5.4810895919799805,0,0,0,1,2,401,30,0
1,29.104623794555664,0.6389871835708618,1,3,8,3.183342933654785,0,0,0,1,2,309,167,0
0,34.62107849121094,0.41661739349365234,2,11,8,0.30154430866241455,0,0,0,0,2,173,391,0
1,22.004863739013672,6.624816417694092,2,4,4,1.308943510055542,1,1,6,0,2,442,90,1
1,27.948463439941406,3.8779256343841553,2,7,4,2.094499349594116,1,1,11,0,2,278,5659,1
0,26.04922866821289,1.3201985359191895,2,9,4,2.2510952949523926,0,0,0,1,2,216,4,0
1,23.67371940612793,12.553051948547363,2,8,4,5.04713773727417,1,1,7,1,2,0,324,1
0,30.591793060302734,8.880706787109375,2,14,8,1.3183387517929077,1,1,14,0,2,0,257,1
1,39.090721130371094,0.5073591470718384,2,13,8,1.9366108179092407,1,0,0,1,2,555,2227,1
1,31.831602096557617,1.116356611251831,1,4,4,0.214517742395401,0,0,0,0,2,0,19,0
1,20.329797744750977,10.419809341430664,2,8,4,3.155285358428955,1,1,8,1,2,135,421,1
0,26.293777465820312,3.177706241607666,2,11,8,0.08259081840515137,1,0,0,0,2,0,136,0
1,29.31673812866211,8.842065811157227,2,9,4,0.11343882977962494,0,0,0,0,2,235,17,0
1,17.520503997802734,1.0857425928115845,2,11,8,1.0545363426208496,1,1,4,0,2,0,176,1
0,19.709556579589844,2.353027820587158,1,8,4,2.7439374923706055,1,1,3,0,2,143,2864,1
1,28.2406063079834,5.299490928649902,2,8,4,0.15240924060344696,0,0,0,0,2,172,26,0
0,50.5920524597168,11.44171142578125,2,11,8,3.488121509552002,1,1,14,1,2,93,1602,1
0,21.99576187133789,0.7045807242393494,2,14,4,1.121320366859436,1,1,1,0,2,0,436,1
1,45.561180114746094,3.8976857662200928,2,14,8,6.347973346710205,1,1,6,1,2,278,737,1
1,26.951791763305664,2.225612163543701,2,8,4,7.980099678039551,0,0,0,1,2,141,202,0
1,19.315446853637695,1.3927955627441406,1,9,4,2.94091796875,0,1,1,1,2,624,12,0
0,37.623844146728516,11.609389305114746,2,8,8,7.783106327056885,1,1,4,0,2,126,465,1
0,27.72894287109375,0.15860401093959808,2,14,8,1.336208701133728,1,0,0,0,2,262,291,1
1,47.01207733154297,13.065390586853027,2,8,5,19.1934814453125,1,1,13,1,2,0,146,1
0,44.142234802246094,2.5951216220855713,2,11,4,2.567626476287842,1,1,6,0,2,0,75,1
0,33.577640533447266,7.499799728393555,1,4,4,0.3318198025226593,1,0,0,0,2,145,1516,1
0,25.266216278076172,0.1595577597618103,2,8,4,0.17509499192237854,0,0,0,1,2,230,2,0
1,21.804237365722656,0.6358530521392822,2,8,4,1.3919312953948975,1,1,5,0,2,128,44,1
1,29.357589721679688,1.4965962171554565,2,8,4,2.0492358207702637,1,1,7,1,2,342,143,1
1,24.99773597717285,13.34851360321045,2,8,4,0.434087872505188,1,0,0,0,2,199,826,0
1,32.801551818847656,1.748026728630066,2,14,4,0.7736295461654663,1,1,6,0,2,241,19387,1
1,32.70988464355469,2.9748196601867676,2,4,5,0.003884159028530121,0,0,0,0,1,189,62,0
1,20.941110610961914,2.6577067375183105,1,9,4,0.8003946542739868,1,1,2,0,2,160,28,1
0,23.872066497802734,7.439532279968262,2,14,4,3.366852283477783,1,1,1,0,2,0,351,1
0,37.27471160888672,9.79239273071289,2,11,8,0.9022031426429749,1,1,16,1,2,264,486,1
0,59.68426513671875,11.83989429473877,1,1,1,0.0,0,1,2,1,2,80,67,0
0,26.849374771118164,8.256336212158203,2,11,4,2.5222554206848145,1,0,0,1,2,138,9,1
1,29.316055297851562,3.993640661239624,2,13,8,13.945274353027344,1,1,9,1,2,265,144,1
0,22.396453857421875,0.36740928888320923,1,13,8,2.059192419052124,1,1,2,0,2,232,28109,1
1,33.946044921875,3.923957347869873,2,13,5,16.37432861328125,1,1,11,1,2,145,14,1
1,48.30770492553711,13.389955520629883,2,10,2,0.0,0,1,11,1,2,0,287,0
0,19.61656951904297,17.389123916625977,2,11,4,6.534870624542236,1,1,6,0,2,111,16,1
1,29.12238311767578,1.8363311290740967,2,4,8,0.952016294002533,1,1,9,0,2,82,302,0
1,28.66368293762207,0.5687530636787415,1,8,8,3.4800784587860107,0,0,0,0,2,137,124,0
1,22.438661575317383,1.212137222290039,2,9,4,0.5358704924583435,1,1,3,1,2,392,45,1
1,32.71488952636719,12.717718124389648,2,8,5,0.9976712465286255,1,1,14,0,2,0,1946,1
1,25.89053726196289,2.898186206817627,2,11,4,0.7611189484596252,1,1,12,1,2,225,125,1
1,40.04802703857422,2.4475183486938477,2,11,4,0.2586369514465332,1,0,0,0,2,255,97,0
1,33.68892288208008,4.752370357513428,2,9,4,0.4730670154094696,0,0,0,1,2,130,15,0
1,25.020986557006836,0.8207529783248901,1,1,1,12.668909072875977,0,1,1,0,2,185,223,0
1,38.977813720703125,1.0037397146224976,1,13,4,2.800642967224121,1,1,14,1,2,565,1993,1
1,37.329715728759766,1.7589538097381592,2,2,4,0.7789287567138672,1,0,0,1,2,176,19,0
0,26.261661529541016,0.9515767693519592,2,8,4,0.6457645297050476,0,1,0,0,2,100,23,0
0,30.227739334106445,0.6755434274673462,2,11,4,0.5606423616409302,0,0,0,1,2,151,29,1
1,29.522876739501953,0.87314772605896,2,2,4,1.359802484512329,1,1,8,1,2,147,99,1
1,39.07754135131836,1.3415451049804688,2,14,8,8.641738891601562,1,0,0,0,2,195,34,1
1,34.08965301513672,10.343022346496582,2,11,4,0.7506929039955139,1,1,14,0,2,0,220,1
1,23.565563201904297,0.007453589700162411,1,7,4,0.5482157468795776,0,1,3,0,2,167,37,0
1,22.784652709960938,0.6516584157943726,2,7,4,1.192949891090393,1,1,3,1,2,274,1416,1
0,27.398088455200195,11.212393760681152,1,9,8,1.9109091758728027,1,1,4,1,2,135,13,1
1,29.440288543701172,0.8854739665985107,1,14,4,1.157462239265442,1,1,6,0,2,0,380,1
0,30.367725372314453,10.46033763885498,1,9,8,0.14833316206932068,0,0,0,0,2,235,14,0
1,30.56903648376465,5.486568450927734,2,8,5,0.8024606108665466,0,1,2,0,2,142,2795,0
0,20.73686981201172,1.1771894693374634,2,11,8,1.1659281253814697,1,0,0,0,2,0,113,1
0,40.69801330566406,8.45488452911377,2,11,8,3.4256670475006104,1,1,15,0,2,207,1288,1
1,50.66993713378906,12.223312377929688,2,9,4,9.76176929473877,1,1,14,1,2,0,3021,1
1,20.70771026611328,0.6714388132095337,1,4,8,2.8563716411590576,0,0,0,0,2,58,356,0
1,20.393590927124023,2.2277398109436035,1,7,8,6.174493789672852,1,1,2,1,2,346,24,1
0,29.50787353515625,1.123810052871704,2,11,4,0.6652431488037109,1,0,0,0,2,204,282,1
1,28.071781158447266,3.6938273906707764,2,8,4,0.9860316514968872,0,1,1,0,2,307,1092,1
1,44.915748596191406,0.8747956156730652,1,8,5,7.967972755432129,0,0,0,1,2,441,42,0
1,30.789093017578125,0.5950539708137512,2,13,8,1.44073486328125,1,0,0,0,2,284,89,0
1,15.133892059326172,1.8187553882598877,2,10,1,0.0,0,0,0,0,2,156,168,0
0,24.87038803100586,1.8007557392120361,2,11,8,0.5405015349388123,1,1,7,0,2,153,290,1
1,35.7861328125,2.2493786811828613,2,2,4,3.1723344326019287,0,0,0,1,2,86,857,0
0,25.114166259765625,13.393826484680176,2,11,8,0.350773423910141,1,1,13,0,2,322,2631,1
1,39.505218505859375,8.59350299835205,2,11,8,7.330264091491699,1,1,4,1,2,104,31,1
0,23.909923553466797,0.7192670702934265,2,8,4,0.5680418014526367,1,1,13,1,2,144,159,1
1,24.016422271728516,1.2542518377304077,2,6,4,1.1517561674118042,1,0,0,1,2,55,5242,1
1,29.667682647705078,2.7763051986694336,2,11,8,1.8607146739959717,1,1,10,1,2,364,158,1
1,37.742759704589844,2.607933759689331,2,6,8,1.9951493740081787,1,0,0,0,2,333,1053,1
0,18.813962936401367,0.7418222427368164,2,8,4,0.9860409498214722,1,1,8,0,2,0,334,1
1,20.800569534301758,1.993255376815796,2,11,4,0.5736461281776428,1,1,2,1,2,79,311,1
1,28.861698150634766,4.180333137512207,2,4,4,1.0855189561843872,1,1,6,1,2,136,45,1
1,36.6037483215332,1.0755549669265747,1,1,1,6.273327350616455,0,1,1,0,2,0,1381,0
1,19.307458877563477,3.147301435470581,2,6,4,0.37313827872276306,0,1,2,0,2,307,261,0
1,29.134769439697266,1.96433424949646,1,1,1,2.741089105606079,0,0,0,0,2,155,716,0
0,22.753955841064453,1.3105565309524536,2,6,4,0.14878186583518982,0,1,0,1,2,288,40,0
1,23.14735221862793,1.413413643836975,2,11,8,0.5522246360778809,0,0,0,0,2,235,9,0
1,31.892732620239258,1.0515989065170288,2,2,8,1.871105670928955,0,0,0,1,2,354,1504,0
1,27.6805419921875,2.391143798828125,2,9,4,0.36368557810783386,1,0,0,0,2,151,172,1
1,21.050487518310547,3.9392881393432617,2,3,8,3.685995578765869,1,0,0,0,2,0,331,1
1,25.743549346923828,1.440709114074707,2,8,4,0.356930136680603,0,0,0,0,2,0,541,1
1,29.085296630859375,0.9895020723342896,1,6,8,2.0342273712158203,1,0,0,0,2,215,816,1
1,19.143945693969727,1.4006149768829346,2,5,4,0.055732376873493195,0,0,0,1,2,287,68,0
1,46.67170333862305,1.9809058904647827,2,13,4,0.6619905829429626,1,0,0,1,2,273,2667,0
1,37.33415985107422,6.588983535766602,2,8,4,2.6945812702178955,1,1,9,1,2,140,162,1
1,27.27481460571289,1.8610310554504395,1,3,1,6.532005786895752,0,0,0,0,2,112,102,0
1,26.925567626953125,2.73673939704895,1,10,8,5.645987033843994,0,1,0,1,2,271,29,0
0,17.085180282592773,10.088430404663086,2,11,4,1.4822514057159424,1,1,12,1,2,0,141,1
1,29.962560653686523,6.060086250305176,2,10,9,0.0,1,0,0,0,2,0,236,0
0,18.152936935424805,7.7366228103637695,2,11,4,3.2630980014801025,1,1,2,1,2,118,33,1
0,33.508445739746094,8.225015640258789,2,8,4,3.3812804222106934,1,1,14,1,2,0,2048,1
1,37.354736328125,1.6557707786560059,1,3,8,0.6653604507446289,0,0,0,0,2,0,37,0
0,30.342723846435547,1.5586684942245483,1,13,8,0.400855153799057,0,0,0,0,2,263,38,0
1,37.42283630371094,1.8019636869430542,2,14,8,0.6202095746994019,1,1,2,0,2,0,466,1
1,30.948650360107422,4.316636562347412,1,14,4,5.9013142585754395,1,1,3,1,2,449,1471,1
1,22.410232543945312,1.6480792760849,2,14,8,0.5264012217521667,1,0,0,1,2,134,98,1
1,26.038259506225586,1.3547539710998535,2,8,4,2.8517465591430664,1,1,1,1,2,211,258,1
1,30.97262954711914,14.656254768371582,2,8,8,1.3596280813217163,1,1,13,0,2,0,8809,1
0,29.989364624023438,5.9671149253845215,2,11,8,8.651056289672852,1,1,2,0,2,0,78,1
0,22.142440795898438,2.3874058723449707,2,1,1,1.1640864610671997,0,0,0,0,2,338,17,0
0,21.10194206237793,1.3357025384902954,2,8,4,0.6797885894775391,1,1,4,0,2,152,2028,1
1,30.909666061401367,3.666691303253174,2,9,4,0.4246479868888855,1,1,5,1,2,109,230,1
0,33.86699676513672,1.8656680583953857,1,1,1,0.0,0,0,0,0,2,104,105,0
1,45.6329345703125,1.438439965248108,2,3,5,0.6172448396682739,1,0,0,0,2,280,214,0
1,17.570241928100586,1.6670705080032349,2,9,4,0.8470470309257507,1,1,5,0,2,130,120,1
1,58.60905838012695,7.314453125,2,10,9,16.440670013427734,1,1,15,1,2,0,111,1
1,41.93363952636719,14.808430671691895,2,11,4,6.460071086883545,1,1,2,1,2,0,88,1
0,40.832855224609375,2.257903575897217,2,11,4,1.9984420537948608,1,1,6,0,2,0,24561,1
0,29.22500991821289,13.593843460083008,2,13,8,1.6108145713806152,1,1,9,0,2,352,336,1
1,16.69287109375,1.5369433164596558,1,3,8,0.9991967678070068,0,0,0,0,2,160,42,0
0,22.267684936523438,9.81793212890625,2,9,4,2.3780393600463867,0,1,1,1,2,100,148,0
1,33.290733337402344,0.34623536467552185,1,14,8,5.966750621795654,1,1,3,0,2,0,4066,1
0,31.325851440429688,1.7576813697814941,2,6,4,2.0662753582000732,1,1,3,1,2,164,97,1
0,44.04552459716797,3.5213584899902344,2,11,4,3.3202970027923584,1,1,2,0,2,344,694,1
0,19.547887802124023,3.8365535736083984,2,6,4,1.6206036806106567,1,1,2,0,2,67,42,1
1,48.66728973388672,6.483366966247559,2,11,4,6.940196990966797,1,1,7,1,2,0,171,1
1,15.393774032592773,0.3235214948654175,1,8,8,0.11439265310764313,0,0,0,0,2,314,1684,0
1,26.75949478149414,4.488752365112305,1,2,4,2.0044445991516113,0,0,0,1,2,148,21,0
0,21.058765411376953,0.9578685164451599,2,11,4,2.556199550628662,1,1,6,1,2,0,1214,1
1,18.49283218383789,2.5688109397888184,1,3,5,0.8440229296684265,0,0,0,0,2,358,3,0
1,16.1127986907959,1.7529406547546387,1,1,1,0.0,0,0,0,0,2,0,176,0
0,18.405973434448242,4.163265705108643,2,11,4,0.9509466886520386,1,1,0,0,2,128,181,0
1,35.35551452636719,10.331259727478027,2,13,8,6.69164514541626,1,1,10,0,2,385,1321,1
0,43.40666961669922,9.643826484680176,2,6,8,1.9565582275390625,1,1,0,1,2,216,833,1
0,26.967985153198242,0.11632390320301056,1,1,1,0.39680638909339905,0,1,1,0,2,153,64,0
1,18.702381134033203,1.25259530544281,2,6,8,1.0770899057388306,1,0,0,1,2,253,655,1
1,25.736948013305664,3.8355510234832764,1,3,4,0.09592238813638687,0,0,0,0,1,275,70,0
1,20.44043731689453,0.3215872347354889,2,7,4,1.7940051555633545,0,1,2,1,2,293,15,0
0,30.133562088012695,7.54059362411499,2,11,8,0.8620954751968384,1,1,16,0,2,659,103,1
1,31.03885841369629,5.424105167388916,2,8,4,7.911046028137207,1,1,7,0,2,673,5247,1
0,53.64651870727539,9.817403793334961,2,8,5,15.94081974029541,1,1,11,1,2,93,368,1
1,64.61770629882812,17.456859588623047,2,1,3,0.0,1,1,18,0,2,0,969,1
0,27.30816650390625,0.7539700269699097,2,10,9,0.0,1,1,14,0,2,0,1417,1
0,19.933517456054688,1.0486830472946167,2,11,8,0.29144877195358276,0,0,0,1,2,119,32,0
0,37.98118591308594,6.989445686340332,2,4,8,0.2922379970550537,1,1,2,1,2,0,354,0
1,19.5789794921875,0.8585848212242126,3,9,4,0.5304652452468872,0,1,1,1,2,215,105,0
0,25.522647857666016,11.245318412780762,2,6,4,2.8795430660247803,1,0,0,0,2,227,1312,1
0,36.818695068359375,2.793830633163452,1,1,1,0.7807618975639343,0,1,2,0,2,105,37,0
0,30.746183395385742,2.561626672744751,2,3,8,7.601709365844727,1,0,0,1,2,172,900,0
0,42.652488708496094,13.967988967895508,2,10,8,7.362273216247559,1,1,6,0,2,0,39,1
1,22.521520614624023,10.186721801757812,2,14,4,0.5349422097206116,1,1,9,1,2,223,102,1
1,36.158653259277344,16.90057373046875,2,7,4,1.6649084091186523,1,0,0,0,2,338,2386,1
1,26.03899383544922,1.2868435382843018,2,8,4,2.2086892127990723,1,1,7,1,2,234,7735,1
1,24.622737884521484,1.2797386646270752,3,8,4,0.4622146785259247,1,1,6,1,2,249,221,1
1,32.77155303955078,4.172466278076172,2,3,5,5.525795936584473,0,0,0,0,2,310,107,0
1,32.80275344848633,1.6943838596343994,1,8,4,2.3810038566589355,1,1,9,1,2,454,390,1
1,22.6336669921875,1.1911765336990356,2,3,5,4.3220062255859375,1,0,0,1,2,265,2828,0
1,29.972898483276367,1.918672800064087,1,11,8,0.4323110580444336,1,1,0,0,2,332,409,1
1,23.565380096435547,2.729962110519409,2,3,5,0.687467634677887,0,0,0,0,2,317,12,0
1,24.872699737548828,1.2590428590774536,2,3,4,0.384167343378067,1,0,0,1,2,765,47,1
1,20.241960525512695,11.566798210144043,1,2,8,0.5718445777893066,1,0,0,1,2,133,22,0
1,22.617382049560547,2.1430492401123047,2,8,4,1.2783048152923584,1,0,0,1,2,95,98,0
1,28.480615615844727,5.173206806182861,2,13,4,3.7975311279296875,1,1,11,0,2,271,99,1
1,41.34640884399414,0.694133996963501,2,3,4,0.4526859223842621,0,0,0,1,2,250,147,0
1,37.75171661376953,0.6881533861160278,2,4,8,7.260524749755859,1,1,11,1,2,299,745,1
0,28.213932037353516,9.707551956176758,1,1,1,0.6350684762001038,0,0,0,0,2,70,67,0
0,23.970497131347656,0.2606874108314514,2,11,8,0.5096593499183655,0,0,0,1,2,127,251,0
1,41.48836135864258,6.057060718536377,2,8,4,5.8925628662109375,1,1,9,1,2,0,94,1
1,16.193782806396484,1.2447913885116577,2,11,4,2.24499249458313,1,1,3,0,2,103,98,1
1,25.760467529296875,12.31969928741455,1,1,1,0.0,1,0,0,0,2,97,67,0
1,30.304946899414062,0.6513270139694214,2,4,4,0.3611990511417389,0,0,0,1,2,92,8,0
1,19.883712768554688,2.830836296081543,2,3,4,0.633314847946167,0,0,0,0,2,212,88,0
1,18.901256561279297,1.0433777570724487,1,1,1,0.0,0,0,0,0,2,129,67,0
0,15.47313117980957,7.616455078125,2,8,4,0.6734101176261902,0,1,1,1,2,0,102,0
1,33.84333038330078,0.24419432878494263,2,8,8,7.31421422958374,1,1,3,1,2,0,90,1
1,61.75216293334961,0.799575924873352,2,3,3,8.604557037353516,0,0,0,0,2,176,32,0
1,31.901994705200195,1.6183162927627563,2,8,8,0.3683302104473114,0,0,0,0,2,160,44,0
1,32.40769958496094,12.764100074768066,2,14,4,7.681095123291016,1,1,2,0,2,0,85,1
0,28.980770111083984,0.0,2,5,5,0.8260984420776367,0,0,0,0,2,135,1196,0
1,42.742774963378906,3.6821019649505615,2,10,4,6.651644229888916,1,1,4,0,2,0,3669,1
1,29.885848999023438,0.6211554408073425,1,14,4,0.5158881545066833,1,0,0,1,2,520,914,0
1,41.39924240112305,1.5384740829467773,2,13,8,3.2324094772338867,1,0,0,0,2,352,261,0
1,17.876113891601562,3.2711422443389893,2,6,4,2.472031354904175,1,1,9,0,2,492,221,1
1,35.212066650390625,1.4959927797317505,2,9,4,0.3134726583957672,1,0,0,1,2,418,73,1
1,26.466747283935547,2.7832729816436768,2,8,5,2.028374433517456,0,0,0,0,2,106,45,0
0,21.164243698120117,3.0705552101135254,2,8,4,0.22712010145187378,0,1,0,0,2,128,13,0
1,17.806644439697266,1.1234949827194214,2,9,4,1.0174942016601562,0,1,7,0,2,641,53,0
1,38.33462905883789,4.694357395172119,1,4,8,1.3165141344070435,0,1,2,1,2,55,100,0
1,23.408164978027344,3.0400338172912598,2,3,8,4.666801452636719,1,0,0,0,2,0,181,1
0,19.40115737915039,13.370469093322754,2,11,4,0.9774450063705444,1,1,13,0,2,0,1606,1
1,33.65125274658203,1.6712980270385742,1,2,4,1.5235002040863037,0,0,0,1,2,276,55,0
