age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,3.0,38095,15.0,4.0,0.0,1.0,4.0,6.096166563265738e-05,0,0,40,38.0,0.0
32,3.0,297128,11.0,4.0,0.0,1.0,4.0,0.0003647504620674704,0,0,40,38.0,0.0
30,3.0,155071,11.0,2.0,0.0,1.0,4.0,0.00016811503082773103,6004,0,13,38.0,0.0
32,3.0,228723,11.0,0.0,11.0,1.0,4.0,0.00028667951820229544,0,0,66,38.0,0.0
20,3.0,189934,8.0,4.0,11.0,3.0,4.0,0.00021815992198674302,1833,0,29,38.0,0.0
60,3.0,176076,15.0,0.0,0.0,4.0,4.0,4.822519872642671e-05,0,0,40,38.0,0.0
64,3.0,503036,7.0,4.0,11.0,1.0,4.0,2.3545649697109526e-06,3799,0,40,38.0,0.0
26,3.0,125269,9.0,4.0,11.0,3.0,1.0,0.00025955880432253307,0,0,40,38.0,0.0
19,3.0,370961,15.0,4.0,12.0,1.0,4.0,0.99999805995841,0,0,6,38.0,0.0
49,3.0,90458,10.0,5.0,9.0,1.0,2.0,0.00018805666765908723,0,0,39,38.0,0.0
28,3.0,191159,11.0,4.0,12.0,4.0,4.0,0.0005725828804869985,0,0,40,38.0,0.0
44,3.0,338186,11.0,3.0,7.0,1.0,4.0,0.0005087484323422392,0,0,40,38.0,0.0
27,3.0,185478,7.0,0.0,9.0,1.0,2.0,4.313689809830505e-05,0,0,40,38.0,0.0
28,3.0,131552,7.0,4.0,0.0,1.0,4.0,0.0004471054336016179,0,0,40,38.0,0.0
18,3.0,243406,15.0,4.0,0.0,3.0,4.0,0.0003245252172759159,0,0,34,38.0,0.0
31,5.0,221297,12.0,0.0,11.0,1.0,4.0,6.909548828824606e-05,24761,0,30,38.0,0.0
24,3.0,110027,7.0,4.0,3.0,3.0,4.0,0.0004585556273576707,0,0,21,38.0,0.0
50,3.0,175292,11.0,5.0,7.0,4.0,4.0,0.00037346114762665185,0,0,40,38.0,0.0
42,3.0,218368,11.0,6.0,9.0,4.0,2.0,0.00030632967619532504,2829,0,40,38.0,0.0
38,3.0,140307,1.0,2.0,6.0,0.0,4.0,0.9999967299320802,0,0,23,38.0,0.0
18,3.0,177325,8.0,4.0,3.0,3.0,2.0,0.00017623365465358476,0,0,40,38.0,0.0
35,3.0,179809,12.0,2.0,9.0,5.0,4.0,0.00015559746093894223,7560,0,30,38.0,1.0
21,3.0,38734,15.0,4.0,0.0,3.0,4.0,8.86703837085837e-05,0,0,6,38.0,0.0
23,3.0,363172,1.0,4.0,0.0,4.0,2.0,0.0003623398921087849,0,0,40,29.0,0.0
25,3.0,126412,15.0,2.0,0.0,5.0,4.0,0.00035185957843805846,0,0,50,38.0,1.0
36,3.0,282009,4.0,0.0,2.0,1.0,4.0,0.9999720776116741,0,0,12,38.0,0.0
26,3.0,290665,9.0,0.0,12.0,1.0,4.0,0.00016618425278442246,0,0,40,38.0,0.0
25,3.0,43264,11.0,2.0,2.0,5.0,4.0,0.00021303265816368633,0,0,40,38.0,0.0
41,3.0,422485,12.0,2.0,9.0,5.0,4.0,0.00011336723733263991,7522,0,10,38.0,1.0
25,3.0,149604,8.0,4.0,7.0,3.0,4.0,0.0005484790233878036,0,0,35,38.0,0.0
39,1.0,143053,12.0,4.0,9.0,1.0,4.0,0.00019002233103861197,1146,0,26,38.0,0.0
47,6.0,195239,9.0,0.0,9.0,4.0,4.0,0.00033286770335250204,0,0,40,38.0,0.0
30,3.0,429722,9.0,2.0,9.0,5.0,4.0,0.00028441707883242065,0,0,10,38.0,1.0
41,5.0,335817,15.0,2.0,2.0,0.0,0.0,0.9999854741647449,0,0,40,38.0,0.0
33,3.0,313782,11.0,4.0,6.0,4.0,4.0,0.0002714849018030914,0,0,2,38.0,0.0
28,3.0,442995,0.0,4.0,7.0,2.0,4.0,0.00030719816526851877,0,0,12,25.0,0.0
36,3.0,122827,7.0,2.0,9.0,5.0,4.0,0.00010452766231038015,3388,0,11,38.0,0.0
28,3.0,154514,11.0,4.0,7.0,4.0,4.0,0.00025315397852257514,0,0,40,38.0,0.0
47,3.0,154692,0.0,4.0,7.0,1.0,2.0,0.00013911365863333261,0,0,40,38.0,0.0
32,3.0,326969,11.0,2.0,6.0,5.0,4.0,0.00020475146189721357,0,0,30,38.0,0.0
20,3.0,568672,11.0,2.0,0.0,3.0,2.0,0.00026255105847375354,0,0,30,38.0,0.0
42,6.0,481114,15.0,3.0,0.0,1.0,4.0,0.0003471659495049462,0,0,42,38.0,0.0
38,3.0,115363,11.0,0.0,9.0,4.0,4.0,0.00017131062245905575,0,0,40,38.0,0.0
73,5.0,48001,11.0,0.0,7.0,1.0,4.0,0.9999309533330022,0,0,16,38.0,0.0
33,3.0,81903,7.0,2.0,6.0,5.0,4.0,0.00015815133173018172,4765,0,40,38.0,1.0
22,3.0,54930,15.0,4.0,0.0,1.0,4.0,0.0003063612152488052,0,0,59,38.0,0.0
73,6.0,284433,15.0,6.0,0.0,1.0,4.0,0.0002780400935629186,0,0,40,38.0,0.0
22,3.0,241433,9.0,4.0,3.0,3.0,4.0,0.0002567056850850758,14722,0,40,38.0,1.0
48,6.0,94007,15.0,2.0,0.0,5.0,4.0,0.00034285669601227104,3339,0,40,38.0,1.0
39,3.0,319605,11.0,0.0,6.0,4.0,4.0,0.0002827849599102326,0,0,64,38.0,0.0
41,3.0,51530,2.0,4.0,9.0,1.0,4.0,0.00020492021209057612,0,0,30,38.0,0.0
41,1.0,116167,9.0,4.0,9.0,1.0,4.0,0.00019972160606149443,0,0,50,38.0,0.0
44,1.0,136157,4.0,4.0,9.0,1.0,2.0,6.703168534540094e-05,0,0,30,38.0,0.0
35,6.0,97019,9.0,4.0,9.0,2.0,4.0,0.0001534794942779642,0,0,40,38.0,0.0
19,3.0,271747,9.0,4.0,0.0,1.0,4.0,0.00028816792308697625,0,0,61,38.0,0.0
49,3.0,113836,11.0,0.0,0.0,1.0,4.0,0.0002771393880510757,0,0,37,38.0,0.0
25,3.0,425597,9.0,4.0,11.0,1.0,4.0,3.208652755147379e-05,0,0,46,38.0,0.0
20,3.0,192965,9.0,4.0,11.0,3.0,4.0,0.00023242211770047996,0,0,25,38.0,0.0
31,3.0,173665,0.0,4.0,9.0,1.0,4.0,0.00044148427470396055,0,0,40,38.0,0.0
22,3.0,56298,15.0,0.0,9.0,1.0,2.0,0.0004921574270597448,0,0,40,38.0,0.0
27,3.0,268467,9.0,0.0,12.0,4.0,4.0,0.00026000747716323485,417,0,40,25.0,0.0
48,3.0,183921,11.0,0.0,3.0,4.0,4.0,0.0004922075806576757,14072,0,40,38.0,1.0
54,1.0,102679,12.0,4.0,9.0,1.0,4.0,0.00020102866138866472,0,0,50,38.0,1.0
55,1.0,94314,9.0,2.0,9.0,5.0,4.0,0.00037514897470515866,0,0,40,38.0,1.0
27,3.0,80056,8.0,0.0,0.0,1.0,4.0,0.0003031587549318643,0,0,37,38.0,0.0
31,3.0,47612,11.0,6.0,7.0,4.0,4.0,0.0004188619131607202,0,0,15,38.0,0.0
18,3.0,192809,11.0,4.0,9.0,3.0,4.0,0.0001463111063675287,0,0,40,38.0,0.0
39,3.0,361974,0.0,4.0,7.0,2.0,4.0,0.00015604030149333678,0,0,75,38.0,0.0
20,3.0,81802,11.0,2.0,0.0,2.0,4.0,0.00038000853590932943,0,0,36,38.0,0.0
25,3.0,484198,4.0,0.0,12.0,4.0,4.0,0.00012871377090375075,0,0,8,25.0,0.0
41,3.0,456499,0.0,4.0,0.0,1.0,4.0,6.825379657234777e-05,0,0,20,38.0,0.0
41,3.0,224898,9.0,2.0,9.0,0.0,4.0,0.9998596418909327,0,1587,58,38.0,0.0
22,1.0,38429,11.0,2.0,0.0,5.0,4.0,0.0002841236084816965,137,0,40,38.0,0.0
20,3.0,57608,15.0,4.0,9.0,3.0,4.0,0.000449376895741947,0,0,18,38.0,0.0
33,3.0,151235,15.0,4.0,5.0,1.0,4.0,0.0002026029722605093,0,0,36,38.0,0.0
63,3.0,106666,11.0,6.0,7.0,1.0,4.0,0.00045438968147140115,0,0,18,38.0,0.0
41,5.0,184932,15.0,0.0,11.0,4.0,4.0,0.000171379756389429,0,0,40,38.0,0.0
60,0.0,160091,8.0,6.0,0.0,4.0,4.0,0.0003389912110916722,0,0,58,38.0,0.0
33,0.0,307143,15.0,3.0,0.0,2.0,2.0,0.00037867343683615237,0,0,40,38.0,0.0
25,1.0,68009,9.0,4.0,9.0,1.0,4.0,0.00011503554217056907,0,0,23,38.0,0.0
28,1.0,191940,8.0,4.0,9.0,3.0,4.0,0.00022363746168081681,0,0,40,38.0,0.0
25,1.0,326164,11.0,0.0,7.0,1.0,4.0,0.0004766912063030799,0,0,40,38.0,0.0
37,3.0,199216,11.0,4.0,0.0,1.0,2.0,0.00043396605799671966,0,0,40,38.0,0.0
19,3.0,67714,8.0,4.0,11.0,1.0,2.0,0.0003098501823969303,0,0,45,38.0,0.0
22,3.0,207637,15.0,4.0,11.0,3.0,4.0,0.00013618922428525708,0,0,21,38.0,0.0
18,1.0,250111,8.0,4.0,9.0,3.0,4.0,0.00014709025511075053,0,0,40,38.0,0.0
21,3.0,227206,15.0,4.0,9.0,3.0,4.0,0.00020446220488224215,0,0,50,38.0,0.0
51,3.0,53344,11.0,0.0,3.0,4.0,4.0,0.0004928239198754693,0,0,50,38.0,1.0
60,3.0,247784,1.0,3.0,0.0,1.0,4.0,0.00025690044686893737,0,0,27,38.0,0.0
42,3.0,168104,7.0,3.0,0.0,2.0,4.0,0.0004874873440351156,0,0,40,12.0,0.0
39,3.0,101261,12.0,2.0,0.0,5.0,4.0,6.762138977833973e-05,0,0,30,38.0,1.0
18,3.0,201116,2.0,4.0,7.0,2.0,2.0,0.00019434666312515464,0,0,55,38.0,0.0
21,3.0,461158,6.0,4.0,3.0,3.0,4.0,0.0002627969628378932,0,0,40,38.0,0.0
63,3.0,196061,11.0,0.0,0.0,1.0,4.0,0.0002854535865229941,0,0,40,38.0,0.0
35,1.0,191563,11.0,2.0,9.0,5.0,4.0,0.0004111755965498792,0,0,40,38.0,1.0
26,3.0,216058,11.0,4.0,3.0,4.0,4.0,0.000202263846149378,0,0,40,38.0,0.0
22,3.0,312609,15.0,4.0,0.0,3.0,4.0,0.0002345936790760487,0,0,40,38.0,0.0
47,1.0,186567,10.0,0.0,9.0,1.0,4.0,0.0001468888820476371,0,0,16,38.0,0.0
38,3.0,44653,11.0,6.0,7.0,4.0,4.0,0.00013425344036554777,0,0,11,38.0,0.0
24,3.0,184886,9.0,4.0,9.0,1.0,4.0,0.00023893798047738076,0,0,40,38.0,0.0
50,6.0,333500,15.0,0.0,3.0,4.0,4.0,0.0002786964120534011,0,0,40,38.0,1.0
40,1.0,137089,7.0,2.0,7.0,5.0,4.0,0.0002881069042309306,0,0,40,38.0,1.0
38,3.0,25687,11.0,3.0,0.0,4.0,4.0,1.8597468787581607e-05,3245,0,40,38.0,0.0
38,3.0,200186,15.0,4.0,12.0,1.0,4.0,9.878681284024291e-05,0,0,31,38.0,0.0
32,3.0,503780,11.0,2.0,0.0,0.0,4.0,0.9999734249046569,0,0,52,26.0,0.0
26,1.0,353316,9.0,4.0,0.0,4.0,4.0,0.0002210886238613848,0,0,21,38.0,0.0
34,3.0,426942,11.0,2.0,0.0,5.0,4.0,0.0002487092344483473,0,0,40,38.0,0.0
27,3.0,225356,15.0,4.0,0.0,4.0,4.0,0.00030080673814720843,0,0,18,7.0,0.0
38,3.0,208973,11.0,0.0,0.0,1.0,4.0,0.0001779378202623738,0,0,40,38.0,0.0
60,3.0,98007,11.0,2.0,9.0,5.0,4.0,0.00019076646574243546,0,0,21,38.0,1.0
24,3.0,115952,0.0,4.0,6.0,3.0,1.0,0.0004277687694649153,0,0,40,29.0,0.0
38,1.0,218593,7.0,5.0,10.0,1.0,4.0,0.00035261069020912515,0,0,40,38.0,0.0
27,3.0,288505,7.0,5.0,0.0,4.0,4.0,0.0003943934060772168,0,0,40,38.0,0.0
51,3.0,66610,9.0,0.0,12.0,1.0,4.0,0.9999873706921242,24601,0,40,38.0,1.0
37,3.0,221178,9.0,4.0,3.0,1.0,4.0,0.0001866170616019989,0,0,40,38.0,0.0
20,3.0,349095,15.0,4.0,11.0,3.0,2.0,2.816506521395141e-05,0,0,35,38.0,0.0
20,3.0,250647,11.0,4.0,3.0,3.0,4.0,3.191463429092593e-05,0,0,40,38.0,0.0
39,3.0,32949,11.0,0.0,0.0,1.0,4.0,0.0002355132565387069,0,0,45,38.0,0.0
33,3.0,133167,8.0,3.0,3.0,4.0,2.0,0.00031981904316946924,0,0,40,38.0,0.0
46,1.0,342646,0.0,0.0,9.0,4.0,2.0,0.00011582228440153813,0,0,46,38.0,0.0
58,6.0,80507,15.0,2.0,0.0,5.0,4.0,0.0003700230385570338,0,0,18,38.0,0.0
38,3.0,168634,15.0,0.0,9.0,4.0,4.0,0.00022670823832085624,0,0,40,38.0,0.0
29,3.0,345241,11.0,4.0,0.0,1.0,2.0,0.00019827258435055358,0,0,40,38.0,0.0
22,3.0,242548,11.0,4.0,3.0,3.0,4.0,0.0005009939707833721,0,0,21,38.0,0.0
23,3.0,151275,8.0,4.0,0.0,3.0,2.0,0.00025599864399312024,0,0,37,38.0,0.0
45,3.0,321384,9.0,3.0,9.0,1.0,4.0,0.0003130625596327489,7498,0,50,38.0,1.0
52,3.0,169888,15.0,0.0,0.0,1.0,4.0,0.0002196849192182665,0,0,21,38.0,0.0
30,3.0,497251,8.0,0.0,12.0,4.0,4.0,0.00017395909008918045,0,0,26,38.0,0.0
73,3.0,119926,5.0,6.0,7.0,4.0,4.0,0.00018775688407858573,0,0,23,38.0,0.0
47,3.0,195621,10.0,0.0,9.0,4.0,4.0,8.582591129281181e-05,6873,0,56,32.0,1.0
25,3.0,176699,11.0,4.0,7.0,2.0,4.0,0.00038012025027144144,0,0,29,32.0,0.0
37,5.0,47515,11.0,4.0,12.0,1.0,4.0,0.0001450951864410288,0,0,40,38.0,0.0
33,3.0,205017,15.0,4.0,6.0,4.0,2.0,0.00019995148349252976,0,0,40,38.0,0.0
25,3.0,166229,15.0,4.0,0.0,3.0,2.0,0.000358398838098705,0,0,30,38.0,0.0
24,3.0,161048,11.0,4.0,3.0,3.0,4.0,0.00023560776531752011,0,0,40,38.0,0.0
23,3.0,174421,15.0,0.0,0.0,4.0,4.0,0.0003244564220381273,0,0,40,38.0,0.0
47,3.0,51036,11.0,0.0,6.0,4.0,4.0,0.0006152860002276549,0,0,40,38.0,0.0
45,4.0,320619,9.0,2.0,11.0,5.0,4.0,0.0002179346101317484,0,2322,57,38.0,1.0
51,3.0,184864,0.0,0.0,11.0,4.0,4.0,0.00018786786686471497,0,0,30,38.0,0.0
33,3.0,173323,9.0,2.0,11.0,5.0,4.0,0.00026002232544614475,0,0,40,38.0,1.0
32,3.0,58549,11.0,4.0,0.0,4.0,4.0,0.00017437061512720078,0,0,40,38.0,0.0
19,3.0,226632,12.0,4.0,9.0,3.0,4.0,0.0003771829456051503,0,0,40,38.0,0.0
19,3.0,183977,2.0,4.0,11.0,3.0,4.0,0.0003826460840905258,0,0,33,38.0,0.0
32,3.0,130054,11.0,5.0,11.0,1.0,0.0,0.00022708929457396386,0,0,40,38.0,0.0
19,3.0,62577,15.0,4.0,0.0,3.0,4.0,0.9999469965178966,0,1711,40,38.0,0.0
38,3.0,142319,1.0,0.0,11.0,1.0,0.0,0.00041991977203182827,0,0,44,38.0,0.0
22,3.0,297001,9.0,4.0,11.0,1.0,4.0,0.0001524866237399936,0,0,56,38.0,0.0
66,4.0,204244,11.0,0.0,11.0,1.0,4.0,8.709322635474775e-07,5656,0,17,38.0,0.0
55,3.0,398799,15.0,6.0,0.0,1.0,4.0,0.000404261228077911,0,0,40,38.0,0.0
33,3.0,74804,11.0,5.0,11.0,1.0,4.0,3.832139487227359e-05,0,0,13,38.0,0.0
22,3.0,332395,8.0,4.0,0.0,3.0,4.0,0.00036914124563911606,0,0,21,38.0,0.0
52,3.0,116316,7.0,5.0,0.0,4.0,4.0,9.436409394479311e-05,0,0,40,38.0,0.0
36,3.0,58624,11.0,6.0,0.0,1.0,4.0,0.000208130381050743,0,1887,40,38.0,1.0
45,3.0,251249,11.0,3.0,0.0,4.0,2.0,0.00011642563814563721,0,0,40,38.0,0.0
17,3.0,209103,15.0,4.0,11.0,3.0,4.0,0.00020586212971611604,0,0,30,38.0,0.0
38,3.0,105947,1.0,6.0,7.0,1.0,4.0,0.00021877844238478152,0,0,40,38.0,0.0
25,3.0,167783,9.0,4.0,0.0,1.0,4.0,0.0002644091666361054,0,0,40,38.0,0.0
29,3.0,67135,11.0,4.0,9.0,1.0,4.0,7.544187945657905e-05,0,0,44,38.0,0.0
38,3.0,245810,15.0,4.0,0.0,3.0,2.0,0.00038221467102393647,2759,0,12,38.0,0.0
20,6.0,161806,11.0,4.0,9.0,3.0,4.0,0.0003816243975874556,0,0,40,38.0,0.0
38,0.0,83649,14.0,2.0,9.0,5.0,4.0,0.00047868748749225456,0,0,40,38.0,1.0
38,3.0,98350,11.0,0.0,11.0,1.0,4.0,0.0002211242814166939,0,0,58,38.0,0.0
28,3.0,128406,11.0,4.0,13.0,3.0,4.0,0.00025314747562495035,0,0,40,38.0,0.0
49,3.0,419050,5.0,0.0,7.0,1.0,4.0,0.9999759258731533,0,0,32,38.0,0.0
25,0.0,314149,15.0,5.0,0.0,4.0,4.0,0.00016055021679469775,0,0,40,38.0,0.0
43,3.0,198435,11.0,0.0,11.0,4.0,4.0,1.251965406500295e-05,0,0,40,38.0,0.0
22,3.0,342425,11.0,4.0,12.0,4.0,2.0,0.000319867923283282,0,0,40,38.0,0.0
23,3.0,215649,8.0,4.0,2.0,1.0,4.0,0.0002073463754558577,1183,0,30,32.0,0.0
22,3.0,370668,8.0,2.0,9.0,5.0,1.0,0.0003393925211613403,0,0,17,25.0,0.0
26,3.0,371141,11.0,2.0,12.0,5.0,4.0,0.000248266739360389,0,0,40,38.0,1.0
34,3.0,240233,11.0,4.0,0.0,3.0,4.0,0.0003407796705109222,0,0,20,38.0,0.0
25,6.0,220804,9.0,4.0,3.0,1.0,4.0,6.14225043109988e-05,0,0,40,38.0,0.0
45,3.0,198064,8.0,0.0,3.0,4.0,4.0,0.00023484738691733812,0,0,31,38.0,0.0
24,3.0,115691,8.0,4.0,12.0,1.0,1.0,0.0005931403823665297,0,0,40,38.0,0.0
54,3.0,139383,15.0,6.0,0.0,1.0,4.0,0.00031653234323288104,7526,0,19,38.0,0.0
23,3.0,298549,1.0,4.0,7.0,2.0,4.0,9.075986971012078e-05,0,0,40,38.0,0.0
38,3.0,155536,11.0,2.0,7.0,5.0,4.0,0.0002463240799812119,0,0,31,38.0,0.0
69,1.0,380392,15.0,4.0,0.0,3.0,2.0,7.463444559274314e-06,0,0,24,38.0,0.0
35,3.0,123995,15.0,2.0,0.0,5.0,4.0,0.00018212582180975403,0,0,35,38.0,0.0
41,3.0,349353,15.0,4.0,12.0,1.0,4.0,0.000275145396423773,0,0,40,38.0,0.0
70,3.0,199956,11.0,4.0,8.0,1.0,4.0,0.00031019101551868814,0,0,40,38.0,0.0
35,6.0,151323,11.0,4.0,0.0,5.0,4.0,0.0005438468468372455,0,0,30,38.0,0.0
20,6.0,82519,15.0,4.0,0.0,3.0,4.0,0.00013118441815309669,0,0,19,38.0,0.0
50,5.0,218393,9.0,4.0,3.0,1.0,1.0,7.247569278013414e-05,0,0,50,4.0,0.0
49,3.0,177828,11.0,0.0,0.0,1.0,4.0,0.0002982631026458762,0,0,40,38.0,0.0
39,3.0,131239,11.0,4.0,7.0,1.0,2.0,0.000285153396511391,0,0,40,38.0,0.0
59,6.0,170596,15.0,2.0,0.0,5.0,4.0,0.0003478903993957514,0,0,30,38.0,1.0
46,3.0,180944,2.0,6.0,0.0,1.0,4.0,0.0003454753586949489,0,0,30,4.0,1.0
43,3.0,300861,15.0,0.0,0.0,1.0,4.0,0.00038834251402818977,0,0,40,38.0,0.0
43,3.0,143495,7.0,0.0,3.0,1.0,4.0,0.00025301298757344825,0,0,40,38.0,0.0
33,0.0,353533,15.0,4.0,0.0,1.0,2.0,0.0003931783938468436,0,0,40,38.0,0.0
76,5.0,253177,12.0,2.0,9.0,0.0,4.0,0.9999872724261719,0,0,60,38.0,1.0
52,3.0,131981,0.0,0.0,0.0,4.0,4.0,0.0001568649705199319,0,0,40,38.0,0.0
34,1.0,140851,11.0,6.0,0.0,4.0,4.0,0.0006645597561099971,0,0,40,38.0,0.0
30,3.0,213327,11.0,4.0,11.0,1.0,4.0,0.0001366884300595846,0,1662,40,25.0,0.0
18,3.0,103254,9.0,4.0,4.0,1.0,4.0,0.9999946150970175,0,0,40,25.0,0.0
67,3.0,208816,9.0,6.0,9.0,1.0,2.0,0.9999489888779498,0,0,65,38.0,0.0
50,1.0,379465,9.0,0.0,9.0,1.0,4.0,0.9999921403025882,0,0,30,25.0,0.0
19,3.0,215470,11.0,4.0,7.0,3.0,4.0,0.0001546276756875395,0,0,8,38.0,0.0
19,3.0,87858,15.0,4.0,0.0,2.0,4.0,0.00019180050775099284,0,0,11,38.0,0.0
25,3.0,204276,11.0,2.0,0.0,1.0,4.0,0.0004096779792268966,0,0,40,38.0,0.0
24,3.0,195397,1.0,3.0,7.0,2.0,4.0,0.00031876156363405597,0,0,40,25.0,0.0
21,3.0,253976,11.0,4.0,13.0,3.0,4.0,0.9999678761029649,0,0,30,38.0,0.0
34,3.0,105900,2.0,4.0,12.0,1.0,2.0,0.00021711700623246852,0,0,30,38.0,0.0
67,3.0,109471,5.0,2.0,6.0,0.0,4.0,0.9999841855445296,0,0,40,38.0,0.0
18,3.0,154381,2.0,2.0,4.0,5.0,4.0,0.00044031242545657177,0,0,30,38.0,0.0
21,3.0,239117,12.0,4.0,9.0,1.0,4.0,0.00016310083613712488,0,0,40,38.0,0.0
33,3.0,61841,11.0,2.0,0.0,5.0,4.0,0.00021483824188001487,0,0,40,32.0,1.0
42,3.0,164392,11.0,4.0,0.0,1.0,4.0,0.0002703762254965865,0,0,40,38.0,0.0
17,3.0,170975,11.0,4.0,7.0,3.0,4.0,0.0001688618750722315,0,0,29,38.0,0.0
18,3.0,215074,5.0,4.0,7.0,3.0,4.0,0.00027804475397288307,0,0,40,38.0,0.0
46,3.0,128705,9.0,2.0,3.0,5.0,4.0,0.00043614978520992815,14900,0,62,38.0,1.0
46,3.0,200230,15.0,0.0,11.0,1.0,4.0,0.00036717598869069287,0,0,40,38.0,0.0
19,3.0,316890,9.0,4.0,11.0,4.0,4.0,0.00017937016475044783,0,0,30,32.0,0.0
20,3.0,203102,9.0,4.0,9.0,3.0,4.0,0.00016069349730569668,0,0,30,38.0,0.0
41,3.0,270118,9.0,0.0,11.0,4.0,4.0,0.000308886182014873,0,0,57,38.0,0.0
37,3.0,158233,15.0,2.0,3.0,0.0,4.0,0.0002479974245648002,0,0,40,32.0,0.0
27,3.0,152978,9.0,2.0,9.0,5.0,4.0,0.0004151902958755596,3387,0,40,38.0,1.0
81,3.0,183663,11.0,6.0,6.0,1.0,4.0,0.00016139504480392966,0,0,18,38.0,0.0
39,3.0,752495,11.0,4.0,2.0,1.0,4.0,0.00031247756980058803,0,0,40,38.0,0.0
38,3.0,96648,15.0,0.0,3.0,4.0,4.0,0.00024016784099066375,0,0,40,38.0,0.0
46,3.0,165565,8.0,3.0,0.0,1.0,1.0,0.00023498665730813508,0,0,22,2.0,0.0
24,5.0,132087,12.0,4.0,3.0,4.0,4.0,4.045499558295782e-05,0,0,30,38.0,0.0
19,3.0,54180,15.0,4.0,11.0,3.0,4.0,0.0003855926011951188,0,0,22,38.0,0.0
53,1.0,317655,9.0,0.0,9.0,4.0,2.0,3.1797040225544826e-05,24638,0,58,38.0,1.0
43,3.0,184298,9.0,0.0,9.0,1.0,4.0,0.00026482695071308954,0,0,40,38.0,0.0
35,3.0,608338,6.0,2.0,11.0,5.0,4.0,0.00013886059430795401,0,0,40,38.0,0.0
52,1.0,197571,12.0,2.0,9.0,0.0,4.0,0.999956989012525,0,0,40,38.0,0.0
52,3.0,34964,8.0,4.0,0.0,1.0,4.0,0.00047671971067100177,2125,0,29,38.0,0.0
41,3.0,186713,9.0,6.0,9.0,4.0,2.0,8.518191105163212e-05,0,0,40,38.0,0.0
26,3.0,255284,11.0,4.0,7.0,4.0,4.0,0.00024379880161796622,0,0,22,38.0,0.0
17,3.0,188170,9.0,4.0,0.0,3.0,4.0,3.189371663689962e-05,0,0,19,38.0,0.0
41,4.0,339284,15.0,5.0,9.0,1.0,4.0,0.00016886621033731467,0,0,50,38.0,1.0
27,0.0,77458,15.0,0.0,6.0,1.0,4.0,0.9992426706139573,0,0,40,38.0,0.0
40,3.0,209500,9.0,4.0,3.0,1.0,2.0,0.00018735718618562044,0,0,50,38.0,0.0
23,3.0,135583,12.0,4.0,9.0,1.0,4.0,0.00032849141582347817,0,0,45,38.0,0.0
67,3.0,172703,11.0,6.0,7.0,1.0,2.0,0.00017865897806125647,0,0,40,38.0,0.0
63,3.0,135781,7.0,3.0,7.0,1.0,4.0,0.0001436448370551562,0,0,28,38.0,0.0
27,3.0,102621,11.0,0.0,0.0,1.0,4.0,0.0001942288522965194,0,0,40,38.0,0.0
21,3.0,297331,0.0,4.0,0.0,3.0,4.0,0.0001247577602291339,0,0,40,38.0,0.0
42,0.0,220359,11.0,0.0,3.0,4.0,4.0,0.00030422506756988456,0,0,40,38.0,0.0
28,3.0,228299,11.0,4.0,7.0,4.0,4.0,0.00015674130708343437,0,0,40,38.0,0.0
50,3.0,194780,9.0,6.0,12.0,4.0,4.0,0.0003142251964418359,926,0,40,38.0,0.0
66,3.0,398602,6.0,4.0,9.0,1.0,4.0,0.0003454504309207206,0,0,50,38.0,0.0
22,3.0,136160,11.0,4.0,7.0,3.0,4.0,0.00023213632889757506,0,0,10,38.0,0.0
28,1.0,143865,9.0,4.0,9.0,4.0,1.0,0.0005059654360175023,0,0,40,29.0,0.0
26,3.0,278411,15.0,4.0,6.0,4.0,2.0,0.0001409487627953369,0,0,40,38.0,0.0
43,3.0,148171,11.0,4.0,6.0,1.0,4.0,0.0002643904166146207,0,0,40,38.0,0.0
19,3.0,115921,15.0,4.0,6.0,3.0,4.0,0.00030614456037627354,0,0,40,38.0,0.0
20,3.0,244732,15.0,5.0,7.0,1.0,4.0,0.0002534189580530807,0,0,40,38.0,0.0
60,3.0,118221,15.0,6.0,7.0,1.0,4.0,3.2027459564715544e-05,0,0,30,38.0,0.0
45,3.0,217792,9.0,0.0,3.0,4.0,4.0,9.663782871236509e-05,0,0,40,38.0,0.0
71,6.0,231367,11.0,4.0,0.0,1.0,4.0,0.00029790915534724186,0,0,37,38.0,0.0
36,1.0,117360,15.0,4.0,0.0,1.0,4.0,0.00044395361459992984,0,0,35,38.0,0.0
22,3.0,341619,15.0,4.0,2.0,4.0,4.0,0.9999981244609069,0,0,40,38.0,0.0
42,3.0,246181,0.0,0.0,11.0,4.0,4.0,0.00017786845602104303,0,0,5,38.0,0.0
58,3.0,130582,8.0,6.0,0.0,4.0,2.0,2.9717090113727803e-05,0,0,30,38.0,0.0
56,3.0,41056,9.0,0.0,9.0,4.0,4.0,0.0003022973106644308,0,0,40,38.0,0.0
28,3.0,207718,15.0,0.0,0.0,4.0,4.0,0.00021528421872774305,0,0,40,38.0,0.0
30,6.0,156124,9.0,4.0,9.0,1.0,4.0,0.00032759821573931044,0,0,50,38.0,0.0
44,3.0,144833,12.0,4.0,3.0,1.0,4.0,0.00021474806836628484,0,0,40,38.0,0.0
44,4.0,148534,8.0,3.0,3.0,4.0,4.0,8.639057956989527e-05,0,0,66,38.0,0.0
